participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.role,player.payoff,player.residence,player.age,player.gender,player.strategy_1,player.strategy_2,player.strategy_3,player.payoff_selfS1_otherS1,player.payoff_selfS1_otherS2,player.payoff_selfS1_otherS3,player.payoff_selfS2_otherS1,player.payoff_selfS2_otherS2,player.payoff_selfS2_otherS3,player.payoff_selfS3_otherS1,player.payoff_selfS3_otherS2,player.payoff_selfS3_otherS3,player.decision,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
2,ivwfm2bi,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:11.378180+00:00,1,,,15,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,9,w35m2w51,,,,,0
1,3su9ug4h,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:04.061429+00:00,1,,,33,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,10,w35m2w51,,,,,0
2,ivwfm2bi,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:11.378180+00:00,1,,,15,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,10,w35m2w51,,,,,0
1,3su9ug4h,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:04.061429+00:00,1,,,33,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,11,w35m2w51,,,,,0
2,ivwfm2bi,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:11.378180+00:00,1,,,15,2,,3,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,11,w35m2w51,,,,,0
1,3su9ug4h,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:04.061429+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,12,w35m2w51,,,,,0
2,ivwfm2bi,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-21 10:39:11.378180+00:00,1,,,15,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,12,w35m2w51,,,,,0
1,7jlkgprd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:48.570651+00:00,1,,,21,1,,3,zurich,2,2,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,1,l2p0u82e,,,,,0
2,jgzorn5x,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:53.694037+00:00,1,,,-3,2,,-2,Bern,2,2,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,1,l2p0u82e,,,,,0
1,7jlkgprd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:48.570651+00:00,1,,,21,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,2,l2p0u82e,,,,,0
2,jgzorn5x,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:53.694037+00:00,1,,,-3,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,2,l2p0u82e,,,,,0
1,7jlkgprd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:48.570651+00:00,1,,,21,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,3,l2p0u82e,,,,,0
2,jgzorn5x,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:53.694037+00:00,1,,,-3,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,3,l2p0u82e,,,,,0
1,7jlkgprd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:48.570651+00:00,1,,,21,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,4,l2p0u82e,,,,,0
2,jgzorn5x,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:53.694037+00:00,1,,,-3,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,4,l2p0u82e,,,,,0
1,7jlkgprd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:48.570651+00:00,1,,,21,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,5,l2p0u82e,,,,,0
2,jgzorn5x,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:53.694037+00:00,1,,,-3,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,5,l2p0u82e,,,,,0
1,7jlkgprd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:48.570651+00:00,1,,,21,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,6,l2p0u82e,,,,,0
2,jgzorn5x,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:53.694037+00:00,1,,,-3,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,6,l2p0u82e,,,,,0
1,7jlkgprd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:48.570651+00:00,1,,,21,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,7,l2p0u82e,,,,,0
2,jgzorn5x,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:53.694037+00:00,1,,,-3,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,7,l2p0u82e,,,,,0
1,7jlkgprd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:48.570651+00:00,1,,,21,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,8,l2p0u82e,,,,,0
2,jgzorn5x,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:53.694037+00:00,1,,,-3,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,8,l2p0u82e,,,,,0
1,7jlkgprd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:48.570651+00:00,1,,,21,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,9,l2p0u82e,,,,,0
2,jgzorn5x,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:53.694037+00:00,1,,,-3,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,9,l2p0u82e,,,,,0
1,7jlkgprd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:48.570651+00:00,1,,,21,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,10,l2p0u82e,,,,,0
2,jgzorn5x,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:53.694037+00:00,1,,,-3,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,10,l2p0u82e,,,,,0
1,7jlkgprd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:48.570651+00:00,1,,,21,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,11,l2p0u82e,,,,,0
2,jgzorn5x,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:53.694037+00:00,1,,,-3,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,11,l2p0u82e,,,,,0
1,7jlkgprd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:48.570651+00:00,1,,,21,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,12,l2p0u82e,,,,,0
2,jgzorn5x,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-22 14:52:53.694037+00:00,1,,,-3,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,12,l2p0u82e,,,,,0
1,uq7ovl4v,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:29:34.872784+00:00,1,,,33,1,,0,Biel,2,1,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,1,b8s5677m,,,,,0
2,9p9bmvxd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:27:29.624943+00:00,1,,,-12,2,,-2,Bern,2,2,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,1,b8s5677m,,,,,0
1,uq7ovl4v,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:29:34.872784+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,2,b8s5677m,,,,,0
2,9p9bmvxd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:27:29.624943+00:00,1,,,-12,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,2,b8s5677m,,,,,0
1,uq7ovl4v,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:29:34.872784+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,3,b8s5677m,,,,,0
2,9p9bmvxd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:27:29.624943+00:00,1,,,-12,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,3,b8s5677m,,,,,0
1,uq7ovl4v,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:29:34.872784+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,4,b8s5677m,,,,,0
2,9p9bmvxd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:27:29.624943+00:00,1,,,-12,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,4,b8s5677m,,,,,0
1,uq7ovl4v,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:29:34.872784+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,5,b8s5677m,,,,,0
2,9p9bmvxd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:27:29.624943+00:00,1,,,-12,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,5,b8s5677m,,,,,0
1,uq7ovl4v,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:29:34.872784+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,6,b8s5677m,,,,,0
2,9p9bmvxd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:27:29.624943+00:00,1,,,-12,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,6,b8s5677m,,,,,0
1,uq7ovl4v,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:29:34.872784+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,7,b8s5677m,,,,,0
2,9p9bmvxd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:27:29.624943+00:00,1,,,-12,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,7,b8s5677m,,,,,0
1,uq7ovl4v,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:29:34.872784+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,8,b8s5677m,,,,,0
2,9p9bmvxd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:27:29.624943+00:00,1,,,-12,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,8,b8s5677m,,,,,0
1,uq7ovl4v,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:29:34.872784+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,9,b8s5677m,,,,,0
2,9p9bmvxd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:27:29.624943+00:00,1,,,-12,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,9,b8s5677m,,,,,0
1,uq7ovl4v,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:29:34.872784+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,10,b8s5677m,,,,,0
2,9p9bmvxd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:27:29.624943+00:00,1,,,-12,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,10,b8s5677m,,,,,0
1,uq7ovl4v,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:29:34.872784+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,11,b8s5677m,,,,,0
2,9p9bmvxd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:27:29.624943+00:00,1,,,-12,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,11,b8s5677m,,,,,0
1,uq7ovl4v,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:29:34.872784+00:00,1,,,33,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,12,b8s5677m,,,,,0
2,9p9bmvxd,,0,60,61,shopping_game_3x3,ResultsSummary,2021-04-26 17:27:29.624943+00:00,1,,,-12,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,12,b8s5677m,,,,,0
1,a3q5f284,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:46:19.876836+00:00,1,,,28,1,,5,Uster,2,2,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,1,j2hjic99,,,,,0
2,umusw6vb,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:38:53.689622+00:00,1,,,10,2,,3,Bern,2,2,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,1,j2hjic99,,,,,0
1,a3q5f284,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:46:19.876836+00:00,1,,,28,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,2,j2hjic99,,,,,0
2,umusw6vb,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:38:53.689622+00:00,1,,,10,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,2,j2hjic99,,,,,0
1,a3q5f284,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:46:19.876836+00:00,1,,,28,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,3,j2hjic99,,,,,0
2,umusw6vb,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:38:53.689622+00:00,1,,,10,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,3,j2hjic99,,,,,0
1,a3q5f284,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:46:19.876836+00:00,1,,,28,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,4,j2hjic99,,,,,0
2,umusw6vb,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:38:53.689622+00:00,1,,,10,2,,3,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,4,j2hjic99,,,,,0
1,a3q5f284,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:46:19.876836+00:00,1,,,28,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,5,j2hjic99,,,,,0
2,umusw6vb,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:38:53.689622+00:00,1,,,10,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,5,j2hjic99,,,,,0
1,a3q5f284,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:46:19.876836+00:00,1,,,28,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,6,j2hjic99,,,,,0
2,umusw6vb,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:38:53.689622+00:00,1,,,10,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,6,j2hjic99,,,,,0
1,a3q5f284,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:46:19.876836+00:00,1,,,28,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,7,j2hjic99,,,,,0
2,umusw6vb,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:38:53.689622+00:00,1,,,10,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,7,j2hjic99,,,,,0
1,a3q5f284,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:46:19.876836+00:00,1,,,28,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,8,j2hjic99,,,,,0
2,umusw6vb,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:38:53.689622+00:00,1,,,10,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,8,j2hjic99,,,,,0
1,a3q5f284,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:46:19.876836+00:00,1,,,28,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,9,j2hjic99,,,,,0
2,umusw6vb,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:38:53.689622+00:00,1,,,10,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,9,j2hjic99,,,,,0
1,a3q5f284,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:46:19.876836+00:00,1,,,28,1,,1,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,10,j2hjic99,,,,,0
2,umusw6vb,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:38:53.689622+00:00,1,,,10,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,10,j2hjic99,,,,,0
1,a3q5f284,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:46:19.876836+00:00,1,,,28,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,11,j2hjic99,,,,,0
2,umusw6vb,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:38:53.689622+00:00,1,,,10,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,11,j2hjic99,,,,,0
1,a3q5f284,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:46:19.876836+00:00,1,,,28,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,12,j2hjic99,,,,,0
2,umusw6vb,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-05 10:38:53.689622+00:00,1,,,10,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,12,j2hjic99,,,,,0
1,q83x7ivp,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,1,qmcty46h,,,,,1
2,l30abrk7,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,1,qmcty46h,,,,,1
1,q83x7ivp,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,2,qmcty46h,,,,,1
2,l30abrk7,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,2,qmcty46h,,,,,1
1,q83x7ivp,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,3,qmcty46h,,,,,1
2,l30abrk7,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,3,qmcty46h,,,,,1
1,q83x7ivp,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,4,qmcty46h,,,,,1
2,l30abrk7,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,4,qmcty46h,,,,,1
1,q83x7ivp,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,5,qmcty46h,,,,,1
2,l30abrk7,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,5,qmcty46h,,,,,1
1,q83x7ivp,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,6,qmcty46h,,,,,1
2,l30abrk7,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,6,qmcty46h,,,,,1
1,q83x7ivp,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,7,qmcty46h,,,,,1
2,l30abrk7,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,7,qmcty46h,,,,,1
1,q83x7ivp,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,8,qmcty46h,,,,,1
2,l30abrk7,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,8,qmcty46h,,,,,1
1,q83x7ivp,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,9,qmcty46h,,,,,1
2,l30abrk7,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,9,qmcty46h,,,,,1
1,q83x7ivp,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,10,qmcty46h,,,,,1
2,l30abrk7,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,10,qmcty46h,,,,,1
1,q83x7ivp,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,11,qmcty46h,,,,,1
2,l30abrk7,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,11,qmcty46h,,,,,1
1,q83x7ivp,,0,0,61,,,,0,,,0,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,,1,12,qmcty46h,,,,,1
2,l30abrk7,,0,0,61,,,,0,,,0,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,,1,12,qmcty46h,,,,,1
1,cmlinxga,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-06 09:27:29.676992+00:00,1,,,29,1,,3,Zürich,2,2,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,1,8lv8dwrp,,,,,0
2,im79036g,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-06 09:25:25.717765+00:00,1,,,2,2,,-2,Bern,2,2,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,1,8lv8dwrp,,,,,0
1,cmlinxga,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-06 09:27:29.676992+00:00,1,,,29,1,,5,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,buy article,1,2,8lv8dwrp,,,,,0
2,im79036g,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-06 09:25:25.717765+00:00,1,,,2,2,,4,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,2,8lv8dwrp,,,,,0
1,cmlinxga,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-06 09:27:29.676992+00:00,1,,,29,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,3,8lv8dwrp,,,,,0
2,im79036g,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-06 09:25:25.717765+00:00,1,,,2,2,,0,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,on order inventory,1,3,8lv8dwrp,,,,,0
1,cmlinxga,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-06 09:27:29.676992+00:00,1,,,29,1,,3,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,change to another store,1,4,8lv8dwrp,,,,,0
2,im79036g,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-06 09:25:25.717765+00:00,1,,,2,2,,-2,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,high availability,1,4,8lv8dwrp,,,,,0
1,cmlinxga,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-06 09:27:29.676992+00:00,1,,,29,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,5,8lv8dwrp,,,,,0
2,im79036g,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-06 09:25:25.717765+00:00,1,,,2,2,,-1,,,,low availability,high availability,on order inventory,4,-1,-1,3,-2,-2,4,0,0,low availability,1,5,8lv8dwrp,,,,,0
1,cmlinxga,,0,60,61,shopping_game_3x3,ResultsSummary,2021-05-06 09:27:29.676992+00:00,1,,,29,1,,0,,,,buy article,postpone purchase,change to another store,5,5,1,0,0,0,3,3,3,postpone purchase,1,6,8lv8dwrp,,,,,0
